ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),AUKHS,151.383,-33.464,135.1,100,sd_data/2018-09-14T21.47.S1.AUKHS.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),CATI,150.918,-33.558,135.4,50,sd_data/2018-09-14T21.47.AU.CATI.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),AUPHS,150.894,-31.099,137.8,100,sd_data/2018-09-14T21.47.S1.AUPHS.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),YARR,150.688,-33.617,142.3,50,sd_data/2018-09-14T21.47.AU.YARR.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),SYDH,150.742,-33.762,157.9,20,sd_data/2018-09-14T21.47.AU.SYDH.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),AUTKS,151.025,-33.785,161.3,100,sd_data/2018-09-14T21.47.S1.AUTKS.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),RIV,151.158,-33.83,168.2,40,sd_data/2018-09-14T21.47.AU.RIV.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),MABG,150.76,-34.072,192.2,50,sd_data/2018-09-14T21.47.AU.MABG.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),OKDL,150.481,-34.071,194.6,50,sd_data/2018-09-14T21.47.AU.OKDL.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),AUDCS,148.628,-32.233,207.4,100,sd_data/2018-09-14T21.47.S1.AUDCS.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),WTPK,150.639,-34.222,209.4,50,sd_data/2018-09-14T21.47.AU.WTPK.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),ARMA,151.628,-30.42,226.2,40,sd_data/2018-09-14T21.47.AU.ARMA.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),DLN,149.182,-34.723,305.3,40,sd_data/2018-09-14T21.47.AU.DLN.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),YNG,148.396,-34.298,313.6,40,sd_data/2018-09-14T21.47.AU.YNG.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),CNB,149.363,-35.315,356.7,40,sd_data/2018-09-14T21.47.AU.CNB.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),PHB,149.123,-35.31,365.2,20,sd_data/2018-09-14T21.47.AU.PHB.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),AUMTS,148.996,-35.319,371.3,100,sd_data/2018-09-14T21.47.S1.AUMTS.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),CAN,148.998,-35.32,371.3,20,sd_data/2018-09-14T21.47.G.CAN.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),CMSA,145.69,-31.539,493.6,40,sd_data/2018-09-14T21.47.AU.CMSA.mseed
2018-09-14T21:51:47.119000Z,ga2018sdphry,150.8257294,-32.33989716,1,3.52,ML,3.71,Allen (2025),MILA,149.155,-37.055,544.9,40,sd_data/2018-09-14T21.47.AU.MILA.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),RKGY,116.9773,-34.6094,26.9,200,HSD_2018/2018-09-16T04.50.00.AU.RKGY.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AUALB,117.904602,-34.9995,120.8,100,iris_dump/2018-09-16T04.54.S.AUALB.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),SWH10,116.289616,-33.30033,133.3,250,swhub/trimmed_data/2018-09-16T04.00.WG.SWH10.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AUBUS,115.382797,-33.660099,154.7,100,iris_dump/2018-09-16T04.54.S.AUBUS.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),NWAO,117.239,-32.9277,172,100,iris_dump/2018-09-16T04.54.IU.NWAO.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),SWH8,115.770747,-33.076031,176.9,250,swhub/trimmed_data/2018-09-16T04.00.WG.SWH8.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),SWH4,115.844292,-33.008799,179.9,250,swhub/trimmed_data/2018-09-16T04.00.WG.SWH4.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),SWH5,115.743277,-33.019492,183.6,250,swhub/trimmed_data/2018-09-16T04.00.WG.SWH5.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MUN,116.2083,-31.9783,277.1,200,HSD_2018/2018-09-16T04.54.AU.MUN.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AUMAZ,116.038399,-32.006901,277.5,100,iris_dump/2018-09-16T04.54.S.AUMAZ.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CSBB,115.817576,-31.981848,286,250,swhub/trimmed_data/2018-09-16T04.00.WG.CSBB.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MTKN,115.7737,-31.9333,292.4,20,iris_dump/2018-09-16T04.54.AU.MTKN.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),KLBR,117.7546,-31.5915,327.7,200,HSD_2018/2018-09-16T04.54.AU.KLBR.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),GNGN,115.714674,-31.357866,355,250,swhub/trimmed_data/2018-09-16T04.00.WG.GNGN.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),BLDU,116.7091,-30.6119,423.5,200,HSD_2018/2018-09-16T04.50.00.AU.BLDU.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),KMBL,121.8906,-31.3682,586.3,200,HSD_2018/2018-09-16T04.50.00.AU.KMBL.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MORW,116.0388,-29.0683,598.6,200,HSD_2018/2018-09-16T04.50.00.AU.MORW.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MEEK,118.614,-26.638,881.5,200,HSD_2018/2018-09-16T04.50.00.AU.MEEK.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),FORT,128.059,-30.799,1131.8,200,HSD_2018/2018-09-16T04.54.AU.FORT.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),GIRL,114.234,-22.643,1329.8,200,HSD_2018/2018-09-16T04.50.00.AU.GIRL.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),ASR13,130.738,-29.402,1431.4,100,sd_data/2018-09-16T04.52.5J.ASR13.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),PSA00,119.846,-21.573,1456.2,40,sd_data/2018-09-16T04.52.AU.PSA00.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MBWA,119.731,-21.159,1498.9,100,sd_data/2018-09-16T04.52.IU.MBWA.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),ASR01,129.925,-26.952,1505.7,100,sd_data/2018-09-16T04.52.5J.ASR01.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA04,122.226,-21.693,1508.9,100,2018-09-16T04.52.4N.CA04.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA02,123.466,-22.126,1512.1,100,2018-09-16T04.52.4N.CA02.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA05,121.101,-21.301,1515.4,100,2018-09-16T04.52.4N.CA05.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),WRKA,128.296,-25.038,1522.7,40,sd_data/2018-09-16T04.52.AU.WRKA.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA01,123.972,-22.205,1526.3,100,2018-09-16T04.52.4N.CA01.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA06,120.7,-20.841,1554.4,100,2018-09-16T04.52.4N.CA06.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA08,119.303,-20.168,1599.9,100,2018-09-16T04.52.4N.CA08.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA09,119.433,-20.134,1605.6,100,2018-09-16T04.52.4N.CA09.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA10,119.828,-20.056,1620.9,100,2018-09-16T04.52.4N.CA10.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA11,120.344,-19.965,1641,100,2018-09-16T04.52.4N.CA11.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA12,120.499,-19.888,1652.6,100,2018-09-16T04.52.4N.CA12.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),ASR02,131.967,-26.998,1669.1,100,sd_data/2018-09-16T04.52.5J.ASR02.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA13,120.835,-19.74,1676.2,100,2018-09-16T04.52.4N.CA13.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),MULG,134.059,-30.282,1687.7,40,sd_data/2018-09-16T04.52.AU.MULG.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA14,121.287,-19.694,1692.4,100,2018-09-16T04.52.4N.CA14.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA15,121.396,-19.497,1716.4,100,2018-09-16T04.52.4N.CA15.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA16,121.44,-19.369,1731.2,100,2018-09-16T04.52.4N.CA16.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),ASR03,133.003,-26.948,1758.7,100,sd_data/2018-09-16T04.52.5J.ASR03.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA17,121.598,-19.121,1762,100,2018-09-16T04.52.4N.CA17.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA18,121.717,-18.986,1779.6,100,2018-09-16T04.52.4N.CA18.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA19,121.752,-18.899,1789.8,100,2018-09-16T04.52.4N.CA19.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),BBOO,136.056,-32.81,1795,40,sd_data/2018-09-16T04.52.AU.BBOO.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA21,122.11,-18.496,1842.8,100,2018-09-16T04.52.4N.CA21.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA24,122.359,-18.179,1883.8,100,2018-09-16T04.52.4N.CA24.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),WHYH,137.574,-33.033,1929.9,40,sd_data/2018-09-16T04.52.AU.WHYH.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),OOD,135.688,-27.794,1944,40,sd_data/2018-09-16T04.52.AU.OOD.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA26,122.853,-17.631,1956.7,100,2018-09-16T04.52.4N.CA26.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA27,123.04,-17.685,1956.9,100,2018-09-16T04.52.4N.CA27.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA28,123.313,-17.631,1971.4,100,2018-09-16T04.52.4N.CA28.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA29,123.517,-17.636,1977.6,100,2018-09-16T04.52.4N.CA29.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),NAPP,138.148,-33.183,1979.7,100,sd_data/2018-09-16T04.52.AU.NAPP.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),FITZ,125.639,-18.102,2011.6,40,sd_data/2018-09-16T04.52.AU.FITZ.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA31,123.771,-17.35,2016.3,100,2018-09-16T04.52.4N.CA31.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA32,124.115,-17.407,2022.4,100,2018-09-16T04.52.4N.CA32.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),CA33,124.217,-17.438,2022.8,100,2018-09-16T04.52.4N.CA33.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),YAPP,138.312,-31.866,2025,40,sd_data/2018-09-16T04.52.AU.YAPP.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AS31,133.904,-23.666,2045.5,40,sd_data/2018-09-16T04.52.AU.AS31.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AS12,133.904,-23.666,2045.5,20,2018-09-16T04.52.AU.AS12.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),HTT,138.922,-33.431,2046.2,40,sd_data/2018-09-16T04.52.AU.HTT.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),AS17,133.992,-23.665,2052.5,20,2018-09-16T04.52.AU.AS17.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),LCRK,138.216,-30.447,2059.5,40,sd_data/2018-09-16T04.52.AU.LCRK.mseed
2018-09-16T04:56:24.116000Z,ga2018sfzeme,116.78,-34.43,1.7,5.25,Mw,5.45,Allen (2025),SDAN,139.338,-34.507,2068.2,40,sd_data/2018-09-16T04.52.AU.SDAN.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,LM01,116.791,-34.395,9,200,sd_data/2018-09-20T22.18.AU.LM01.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,LM03,116.9292,-34.3677,10.9,200,lake_muir_hsd/2018-09-20T22.18.AU.LM03.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,LM04,116.6456,-34.338,18.7,200,lake_muir_hsd/2018-09-20T22.18.AU.LM04.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,LM02,116.641,-34.493,20.7,200,sd_data/2018-09-20T22.18.AU.LM02.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,RKGY,116.9773,-34.6094,25.6,40,iris_dump/2018-09-20T22.18.AU.RKGY.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,AUBUS,115.382797,-33.660099,157.4,100,iris_dump/2018-09-20T22.18.S.AUBUS.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,NWAO,117.239,-32.9277,169.4,100,iris_dump/2018-09-20T22.18.IU.NWAO.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,MUN,116.2083,-31.9783,276.4,40,iris_dump/2018-09-20T22.18.AU.MUN.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,AUMAZ,116.038399,-32.006901,277,100,iris_dump/2018-09-20T22.18.S.AUMAZ.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,KLBR,117.7546,-31.5915,325,40,iris_dump/2018-09-20T22.18.AU.KLBR.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,BLDU,116.7091,-30.6119,421.9,40,iris_dump/2018-09-20T22.18.AU.BLDU.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,KMBL,121.8906,-31.3682,581.9,40,iris_dump/2018-09-20T22.18.AU.KMBL.mseed
2018-09-20T22:20:04.975000Z,ga2018soqjir,116.825676,-34.41537094,8.1,3.69,ML,3.73,2018ML2MW,MORW,116.0388,-29.0683,597.6,40,iris_dump/2018-09-20T22.18.AU.MORW.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),LM03,116.9292,-34.3677,12.4,200,lake_muir_hsd/2018-10-12T16.29.AU.LM03.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),LM02,116.6405,-34.4928,18.1,200,lake_muir_hsd/2018-10-12T16.29.AU.LM02.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),LM04,116.6456,-34.338,15.5,200,lake_muir_hsd/2018-10-12T16.29.AU.LM04.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),RKGY,116.9773,-34.6094,28.9,200,HSD_2018/2018-10-12T16.24.00.AU.RKGY.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),AUALB,117.904602,-34.9995,121.5,100,iris_dump/2018-10-12T16.29.S.AUALB.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),AUBUS,115.382797,-33.660099,154.1,100,iris_dump/2018-10-12T16.29.S.AUBUS.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),AUHAR,115.891197,-33.092701,167.2,100,iris_dump/2018-10-12T16.29.S.AUHAR.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),NWAO,117.239,-32.9277,167.8,100,iris_dump/2018-10-12T16.29.IU.NWAO.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),MUN,116.2083,-31.9783,273.7,200,HSD_2018/2018-10-12T16.30.AU.MUN.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),AUMAZ,116.038399,-32.006901,274.2,100,iris_dump/2018-10-12T16.29.S.AUMAZ.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),MTKN,115.7737,-31.9333,289.3,20,iris_dump/2018-10-12T16.29.AU.MTKN.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),KLBR,117.7546,-31.5915,323.5,200,HSD_2018/2018-10-12T16.30.AU.KLBR.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),KMBL,121.8906,-31.3682,582.7,40,iris_dump/2018-10-12T16.29.AU.KMBL.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),MORW,116.0388,-29.0683,595,200,HSD_2018/2018-10-12T16.24.00.AU.MORW.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),MEEK,118.614,-26.638,877.4,40,iris_dump/2018-10-12T16.29.AU.MEEK.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),FORT,128.059,-30.799,1129,40,sd_data/2018-10-12T16.27.AU.FORT.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),PSA00,119.846,-21.573,1452.1,40,sd_data/2018-10-12T16.27.AU.PSA00.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),ASR01,129.925,-26.952,1502.3,100,sd_data/2018-10-12T16.29.5J.ASR01.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA03,123.123,-22.045,1505.3,100,2018-10-12T16.27.4N.CA03.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA02,123.466,-22.126,1511.1,100,2018-10-12T16.27.4N.CA02.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA05,121.101,-21.301,1514.5,100,2018-10-12T16.27.4N.CA05.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),WRKA,128.296,-25.038,1518.9,40,sd_data/2018-10-12T16.27.AU.WRKA.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA01,123.972,-22.205,1525.3,100,2018-10-12T16.27.4N.CA01.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA06,120.7,-20.841,1553.5,100,2018-10-12T16.27.4N.CA06.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA08,119.303,-20.168,1599,100,2018-10-12T16.27.4N.CA08.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA09,119.433,-20.134,1604.8,100,2018-10-12T16.27.4N.CA09.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),CA10,119.828,-20.056,1620,100,2018-10-12T16.27.4N.CA10.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),ASR02,131.967,-26.998,1665.9,100,sd_data/2018-10-12T16.29.5J.ASR02.mseed
2018-10-12T16:31:29.048000Z,ga2018ucpciy,116.7873306,-34.42316055,5.8,4.65,ML,4.57,Allen (2025),MULG,134.059,-30.282,1685.3,40,sd_data/2018-10-12T16.27.AU.MULG.mseed
