,Unnamed: 0,ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE,mseed_path,STA_ORIG,NET,LOC,CHA,event_origin,VS,VS_FLAG,REV_NET,PAZ_FILE,PAZ_CRN_FREQ,PAZ_CONSTANT,REV_CHA,STEL,Description
7060,2492,2014-12-02T16:34:40.000000Z,ga2014xsffza,145.846,-38.418,8.8,3.39,MLa,3.58,Allen (2025),MLBS,144.89437,-37.82915,106.0,20.0,ea_data/201412021634.MLBS.AU.mseed,../inputs/wf_data/201412021634.MLBS.AU.mseed,MLBS,AU,00,BNZ,2014-12-02 16:34:40,416.75,proxy,AU,Missing!,Missing!,Missing!,BNZ,9.0,"AU.MLBS (Melbourne Soft Rock JUMP, Victoria)"
7062,2493,2014-12-02T16:34:40.000000Z,ga2014xsffza,145.846,-38.418,8.8,3.39,MLa,3.58,Allen (2025),GVL,144.899,-37.6214,121.4,20.0,ea_data/201412021634.GVL.AU.mseed,../inputs/wf_data/201412021634.GVL.AU.mseed,GVL,AU,00,BNZ,2014-12-02 16:34:40,1119.625,measured,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,185.0,"AU.GVL (Greenvale Resevoir, JUMP Victoria)"
7064,2494,2014-12-02T16:34:40.000000Z,ga2014xsffza,145.846,-38.418,8.8,3.39,MLa,3.58,Allen (2025),GEXS,144.289993,-38.200802,138.2,20.0,ea_data/201412021634.GEXS.AU.mseed,../inputs/wf_data/201412021634.GEXS.AU.mseed,GEXS,AU,00,BNZ,2014-12-02 16:34:40,511.6,proxy,AU,Missing!,Missing!,Missing!,BNZ,10.0,"AU.GEXS (Deakin UNI JUMP, GEELONG Victoria)"
7073,2498,2014-12-02T16:34:40.000000Z,ga2014xsffza,145.846,-38.418,8.8,3.39,MLa,3.58,Allen (2025),BRAT,143.932999,-37.548901,193.8,20.0,ea_data/201412021634.BRAT.AU.mseed,../inputs/wf_data/201412021634.BRAT.AU.mseed,BRAT,AU,00,BNZ,2014-12-02 16:34:40,821.6666666666665,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,503.0,"AU.BRAT (Ballarat JUMP, Victoria)"
7145,2532,2014-12-03T19:05:10.000000Z,ga2014xufynv,145.4424,-38.1015,10.0,3.26,MLa,3.44,Allen (2025),DLN,149.182,-34.7233,499.1,20.0,ea_data/201412031904.DLN.AU.mseed,../inputs/wf_data/201412031904.DLN.AU.mseed,DLN,AU,00,BNZ,2014-12-03 19:05:10,630.75,proxy,AU,Missing!,Missing!,Missing!,BNZ,565.0,"AU.DLN (Dalton JUMP, New South Wales)"
7162,2536,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),GD1S,151.169006,-23.8421,145.0,200.0,ea_data/201502151556.GD1S.mrg.mseed,../inputs/wf_data/201502151556.GD1S.mrg.mseed,GD1S,AU,02,EHE,2015-02-15 15:57:09,392.5,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,243343031.10000002,EHE,5.0,"AU.GD1S (Gladstone 1 Soft Rock JUMP, QLD)"
7171,2538,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),RK1H,150.493896,-23.3876,218.4,200.0,ea_data/201502151556.RK1H.mrg.mseed,../inputs/wf_data/201502151556.RK1H.mrg.mseed,RK1H,AU,02,EHE,2015-02-15 15:57:09,780.9999999999999,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,246818191.36,EHE,66.0,"AU.RK1H (Rockhampton 1 Hard Rock JUMP, QLD)"
7177,2539,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),AUWSH,153.037,-27.398,296.6,10.0,sd_data/2015-02-15T15.53.S1.AUWSH.mseed,../inputs/wf_data/2015-02-15T15.53.S1.AUWSH.mseed,AUWSH,S1,,BHE,2015-02-15 15:57:09,734.0,proxy,S1,dataless,dataless,dataless,BHE,60.0,S1.AUWSH (Wavell State High School)
7183,2540,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),BN1H,153.024002,-27.430599,296.8,200.0,ea_data/201502151556.BN1H.mrg.mseed,../inputs/wf_data/201502151556.BN1H.mrg.mseed,BN1H,AU,02,EHE,2015-02-15 15:57:09,596.5,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,243343031.10000002,EHE,710.0,AU.BN1H (Brisbane 1 Hard Rock JUMP)
7204,2544,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),AULRC,147.979,-29.426,584.9,10.0,sd_data/2015-02-15T15.53.S1.AULRC.mseed,../inputs/wf_data/2015-02-15T15.53.S1.AULRC.mseed,AULRC,S1,,BHE,2015-02-15 15:57:09,542.5,proxy,S1,dataless,dataless,dataless,BHE,145.0,S1.AULRC (Lightning Ridge Central School)
7210,2545,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),BW1H,148.236099,-20.004499,659.6,200.0,ea_data/201502151556.BW1H.mrg.mseed,../inputs/wf_data/201502151556.BW1H.mrg.mseed,BW1H,AU,02,EHE,2015-02-15 15:57:09,556.7499999999999,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,246816932.7,EHE,63.0,"AU.BW1H (Bowen Hard JUMP, Queensland)"
7216,2546,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),AUPHS,150.894,-31.099,662.0,10.0,sd_data/2015-02-15T15.53.S1.AUPHS.mseed,../inputs/wf_data/2015-02-15T15.53.S1.AUPHS.mseed,AUPHS,S1,,BHE,2015-02-15 15:57:09,769.0,proxy,S1,dataless,dataless,dataless,BHE,404.0,S1.AUPHS (Peel High School)
7237,2549,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),TV1H,146.795395,-19.2614,811.7,20.0,ea_data/2015-02-15T15.53.AU.TV1H.mseed,../inputs/wf_data/2015-02-15T15.53.AU.TV1H.mseed,TV1H,AU,00,BNZ,2015-02-15 15:57:09,980.0,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,65.0,"AU.TV1H (Townsville 1 Hard JUMP, Queensland)"
7239,2550,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),AUDCS,148.628,-32.233,832.1,10.0,sd_data/2015-02-15T15.53.S1.AUDCS.mseed,../inputs/wf_data/2015-02-15T15.53.S1.AUDCS.mseed,AUDCS,S1,,BHE,2015-02-15 15:57:09,613.5,proxy,S1,dataless,dataless,dataless,BHE,276.0,S1.AUDCS (Dubbo College Senior Campus)
7253,2554,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),AUKHS,151.383,-33.464,922.1,10.0,sd_data/2015-02-15T15.53.S1.AUKHS.mseed,../inputs/wf_data/2015-02-15T15.53.S1.AUKHS.mseed,AUKHS,S1,,BHE,2015-02-15 15:57:09,1008.4999999999999,proxy,S1,dataless,dataless,dataless,BHE,27.0,S1.AUKHS (Kincumber High School)
7272,2560,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),DLN,149.182,-34.723,1083.7,20.0,sd_data/2015-02-15T15.53.AU.DLN.mseed,../inputs/wf_data/2015-02-15T15.53.AU.DLN.mseed,DLN,AU,00,BNZ,2015-02-15 15:57:09,630.75,proxy,AU,Missing!,Missing!,Missing!,BNZ,565.0,"AU.DLN (Dalton JUMP, New South Wales)"
7274,2561,2015-02-15T15:57:09.000000Z,ga2015dfvkkl,151.4361,-25.1459,12.5,4.8,mwh,5.14,Allen (2025),CN1H,145.710602,-16.910999,1091.2,20.0,ea_data/2015-02-15T15.53.AU.CN1H.mseed,../inputs/wf_data/2015-02-15T15.53.AU.CN1H.mseed,CN1H,AU,00,BNZ,2015-02-15 15:57:09,898.75,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,149.0,"AU.CN1H (Cairns 1 Hard JUMP, Queensland)"
7330,2583,2015-02-16T05:56:49.000000Z,ga2015dgxfza,151.4593,-25.0536,0.0,3.99,MLa,3.81,Allen (2025),GD1S,151.169,-23.842,137.4,20.0,2015-02-16T05.52.AU.GD1S.mseed,../inputs/wf_data/2015-02-16T05.52.AU.GD1S.mseed,GD1S,AU,00,BNZ,2015-02-16 05:56:49,392.5,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,151190.2392,BNZ,5.0,"AU.GD1S (Gladstone 1 Soft Rock JUMP, QLD)"
7334,2585,2015-02-16T05:56:49.000000Z,ga2015dgxfza,151.4593,-25.0536,0.0,3.99,MLa,3.81,Allen (2025),AUNRC,150.533,-23.353,210.6,10.0,2015-02-16T05.52.S1.AUNRC.mseed,../inputs/wf_data/2015-02-16T05.52.S1.AUNRC.mseed,AUNRC,S1,,BHE,2015-02-16 05:56:49,342.0,proxy,S1,dataless,dataless,dataless,BHE,38.0,S1.AUNRC (North Rockhampton State High School)
7347,2589,2015-02-16T05:56:49.000000Z,ga2015dgxfza,151.4593,-25.0536,0.0,3.99,MLa,3.81,Allen (2025),GC2F,153.396,-27.912,370.9,20.0,2015-02-16T05.52.AU.GC2F.mseed,../inputs/wf_data/2015-02-16T05.52.AU.GC2F.mseed,GC2F,AU,00,BNZ,2015-02-16 05:56:49,325.75,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,154015.9309,BNZ,12.0,"AU.GC2F (Gold Coast 2 Fill JUMP, Queensland)"
7352,2591,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AUBSH,152.954697,-26.864,216.6,10.0,ea_data/2015-07-29T23.37.S1.AUBSH.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AUBSH.mseed,AUBSH,S1,,BHE,2015-07-29 23:41:43,292.5,proxy,S1,dataless,dataless,dataless,BHE,26.0,S1.AUBSH (Beerwah State High School)
7358,2592,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AUWSH,153.037201,-27.397699,261.3,10.0,ea_data/2015-07-29T23.37.S1.AUWSH.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AUWSH.mseed,AUWSH,S1,,BHE,2015-07-29 23:41:43,734.0,proxy,S1,dataless,dataless,dataless,BHE,60.0,S1.AUWSH (Wavell State High School)
7369,2595,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AUTOO,151.966797,-27.5452,337.9,10.0,ea_data/2015-07-29T23.37.S1.AUTOO.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AUTOO.mseed,AUTOO,S1,,BHE,2015-07-29 23:41:43,857.9999999999999,proxy,S1,dataless,dataless,dataless,BHE,687.0,S1.AUTOO (Toowoomba State High School)
7377,2597,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AUNRC,150.532898,-23.3529,440.1,10.0,ea_data/2015-07-29T23.37.S1.AUNRC.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AUNRC.mseed,AUNRC,S1,,BHE,2015-07-29 23:41:43,342.0,proxy,S1,dataless,dataless,dataless,BHE,38.0,S1.AUNRC (North Rockhampton State High School)
7397,2602,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AULRC,147.979004,-29.426201,772.1,10.0,ea_data/2015-07-29T23.37.S1.AULRC.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AULRC.mseed,AULRC,S1,,BHE,2015-07-29 23:41:43,542.5,proxy,S1,dataless,dataless,dataless,BHE,145.0,S1.AULRC (Lightning Ridge Central School)
7405,2604,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),NTLH,151.703,-32.898,876.8,20.0,sd_data/2015-07-29T23.37.AU.NTLH.mseed,../inputs/wf_data/2015-07-29T23.37.AU.NTLH.mseed,NTLH,AU,00,BNZ,2015-07-29 23:41:43,703.3333333333333,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,64.0,"AU.NTLH (Newcastle Hard Rock JUMP, New South Wales)"
7410,2606,2015-07-29T23:41:43.000000Z,ga2015ovlxbt,154.411,-25.353,13.0,5.4,Mwp,5.73,Allen (2025),AUDCS,148.627808,-32.233398,943.9,10.0,ea_data/2015-07-29T23.37.S1.AUDCS.mseed,../inputs/wf_data/2015-07-29T23.37.S1.AUDCS.mseed,AUDCS,S1,,BHE,2015-07-29 23:41:43,613.5,proxy,S1,dataless,dataless,dataless,BHE,276.0,S1.AUDCS (Dubbo College Senior Campus)
7554,2652,2015-08-01T03:38:45.000000Z,ga2015ozlfce,154.433,-25.383,13.0,5.3,Mwp,5.63,Allen (2025),AUTKS,151.025406,-33.784599,987.9,10.0,ea_data/2015-08-01T03.34.S1.AUTKS.mseed,../inputs/wf_data/2015-08-01T03.34.S1.AUTKS.mseed,AUTKS,S1,,BHE,2015-08-01 03:38:45,836.5,proxy,S1,dataless,dataless,dataless,BHE,95.0,S1.AUTKS (The King's School)
7767,2723,2015-09-17T02:44:55.000000Z,ga2015shqobo,142.4188,-39.8392,10.0,4.8,mb,4.45,Allen (2025),AUKSC,145.158,-37.968,315.7,10.0,sd_data/2015-09-17T02.40.S1.AUKSC.mseed,../inputs/wf_data/2015-09-17T02.40.S1.AUKSC.mseed,AUKSC,S1,,BHE,2015-09-17 02:44:55,307.0,proxy,S1,dataless,dataless,dataless,BHE,50.0,S1.AUKSC (Keysborough Secondary College)
8147,2832,2016-01-30T17:39:14.000000Z,ga2016ccpehm,149.0798,-35.9102,7.2,3.58,MLa,3.63,Allen (2025),AUTKS,151.025,-33.785,295.5,10.0,2016-01-30T17.35.S1.AUTKS.mseed,../inputs/wf_data/2016-01-30T17.35.S1.AUTKS.mseed,AUTKS,S1,,BHE,2016-01-30 17:39:14,836.5,proxy,S1,dataless,dataless,dataless,BHE,95.0,S1.AUTKS (The King's School)
8643,2980,2016-05-28T15:30:26.000000Z,ga2016kmwiau,122.4661,-32.4966,0.0,4.95,ML,5.1,Allen (2025),CARL,115.9267,-31.9835,618.8,200.0,hsd_data/201605281526.CARL.mrg.mseed,../inputs/wf_data/201605281526.CARL.mrg.mseed,CARL,AU,02,EHE,2016-05-28 15:30:26,328.27272727272725,measured,AU,../inputs/paz/lennartz-LE-3D.paz,1.0,246818191.36,EHE,2.0,"AU.CARL (Carlisle JUMP, WA)"
8897,3050,2016-06-08T02:01:09.000000Z,ga2016lgamis,122.493,-32.5055,0.0,4.35,MLa,4.33,Allen (2025),AUALB,117.904602,-34.9995,507.1,10.0,iris_dump/2016-06-08T01.59.S.AUALB.mseed,../inputs/wf_data/2016-06-08T01.59.S.AUALB.mseed,AUALB,S1,,BHE,2016-06-08 02:01:09,469.00000000000006,proxy,S1,dataless,dataless,dataless,BHE,50.0,S1.AUALB (St Joseph's College)
8918,3056,2016-06-08T02:01:09.000000Z,ga2016lgamis,122.493,-32.5055,0.0,4.35,MLa,4.33,Allen (2025),AUHAR,115.891,-33.093,621.7,10.0,2016-06-08T01.59.S.AUHAR.mseed,../inputs/wf_data/2016-06-08T01.59.S.AUHAR.mseed,AUHAR,S1,,BHE,2016-06-08 02:01:09,355.49999999999994,proxy,S1,dataless,dataless,dataless,BHE,39.0,S1.AUHAR (St Anne's School)
9260,3150,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),AUBSH,152.955,-26.864,337.4,10.0,sd_data/2016-08-13T15.27.S1.AUBSH.mseed,../inputs/wf_data/2016-08-13T15.27.S1.AUBSH.mseed,AUBSH,S1,,BHE,2016-08-13 15:31:13,292.5,proxy,S1,dataless,dataless,dataless,BHE,26.0,S1.AUBSH (Beerwah State High School)
9266,3151,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),AUTOO,151.967,-27.545,422.5,10.0,sd_data/2016-08-13T15.27.S1.AUTOO.mseed,../inputs/wf_data/2016-08-13T15.27.S1.AUTOO.mseed,AUTOO,S1,,BHE,2016-08-13 15:31:13,857.9999999999999,proxy,S1,dataless,dataless,dataless,BHE,687.0,S1.AUTOO (Toowoomba State High School)
9281,3156,2016-08-13T15:31:13.000000Z,ga2016pyfgmi,152.8669,-23.8209,10.0,4.41,ML,4.79,Allen (2025),BW2S,148.223,-19.998,639.8,20.0,sd_data/2016-08-13T15.27.AU.BW2S.mseed,../inputs/wf_data/2016-08-13T15.27.AU.BW2S.mseed,BW2S,AU,00,BNZ,2016-08-13 15:31:13,480.24999999999994,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,7.0,AU.BW2S (BOWEN SOFT JUMP QUEENSLAND)
9406,3201,2016-08-18T04:30:07.000000Z,ga2016qgnzey,148.8628,-19.768,0.0,5.8,Mwp,5.91,Allen (2025),BW2S,148.223206,-19.9984,59.2,20.0,ea_data/2016-08-18T04.26.AU.BW2S.mseed,../inputs/wf_data/2016-08-18T04.26.AU.BW2S.mseed,BW2S,AU,00,BNZ,2016-08-18 04:30:07,480.24999999999994,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,7.0,AU.BW2S (BOWEN SOFT JUMP QUEENSLAND)
9433,3207,2016-08-18T04:30:07.000000Z,ga2016qgnzey,148.8628,-19.768,0.0,5.8,Mwp,5.91,Allen (2025),AUCSH,145.768204,-16.915899,450.6,10.0,ea_data/2016-08-18T04.26.S1.AUCSH.mseed,../inputs/wf_data/2016-08-18T04.26.S1.AUCSH.mseed,AUCSH,S1,,BHE,2016-08-18 04:30:07,310.5,proxy,S1,dataless,dataless,dataless,BHE,17.0,S1.AUCSH (Cairns State High School)
9893,3357,2017-01-03T15:30:19.000000Z,ga2017aewhlh,118.4554,-30.6094,10.0,4.18,ML,4.04,Allen (2025),MTKN,115.7737,-31.9333,294.5,20.0,iris_dump/2017-01-03T15.28.AU.MTKN.mseed,../inputs/wf_data/2017-01-03T15.28.AU.MTKN.mseed,MTKN,AU,00,BNZ,2017-01-03 15:30:19,605.25,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,154015.9309,BNZ,57.0,"AU.MTKN (Mount Kenneth JUMP, WA)"
9934,3366,2017-01-31T19:40:15.000000Z,ga2017ceoxls,146.2254,-38.455,10.0,3.45,MLa,3.65,Allen (2025),CLIF,146.174,-38.011,50.4,250.0,2017-01-31T19.38.00.UM.CLIF.mseed,../inputs/wf_data/2017-01-31T19.38.00.UM.CLIF.mseed,CLIF,AB,60,DHE,2017-01-31 19:40:15,542.5714285714287,proxy,VW,../inputs/paz/cmg-3t-120s.paz,0.01,629145609.75,CHE,,
10010,3382,2017-01-31T19:40:15.000000Z,ga2017ceoxls,146.2254,-38.455,10.0,3.45,MLa,3.65,Allen (2025),AUPKL,145.901,-41.081,293.0,10.0,2017-01-31T19.36.S1.AUPKL.mseed,../inputs/wf_data/2017-01-31T19.36.S1.AUPKL.mseed,AUPKL,S1,,BHE,2017-01-31 19:40:15,975.5000000000001,proxy,S1,dataless,dataless,dataless,BHE,171.0,S1.AUPKL (Parklands High School)
10197,3429,2017-04-13T16:31:05.000000Z,ga2017hgmxvb,148.9557,-33.4639,0.0,4.27,ML,4.6,Allen (2025),NTLH,151.703003,-32.8983,263.8,20.0,ea_data/201704131630.NTLH.AU.mseed,../inputs/wf_data/201704131630.NTLH.AU.mseed,NTLH,AU,00,BNZ,2017-04-13 16:31:05,703.3333333333333,proxy,AU,../inputs/paz/refraction_tech-131.paz,0.0,157376.55310000002,BNZ,64.0,"AU.NTLH (Newcastle Hard Rock JUMP, New South Wales)"
10259,3444,2017-04-13T16:31:05.000000Z,ga2017hgmxvb,148.9557,-33.4639,0.0,4.27,ML,4.6,Allen (2025),GEXS,144.29,-38.201,673.5,20.0,sd_data/2017-04-13T16.27.AU.GEXS.mseed,../inputs/wf_data/2017-04-13T16.27.AU.GEXS.mseed,GEXS,AU,00,BNZ,2017-04-13 16:31:05,511.6,proxy,AU,Missing!,Missing!,Missing!,BNZ,10.0,"AU.GEXS (Deakin UNI JUMP, GEELONG Victoria)"
10461,3507,2018-01-24T02:28:20.000000Z,ga2018bqkqbr,153.0258,-30.6453,10.0,4.23,ML,4.31,Allen (2025),CATI,150.918,-33.558,379.4,50.0,sd_data/2018-01-24T02.24.AU.CATI.mseed,../inputs/wf_data/2018-01-24T02.24.AU.CATI.mseed,CATI,AU,00,SHE,2018-01-24 02:28:20,664.3333333333333,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,320280000.0,SHE,9.0,"AU.CATI (Cattai, Sydney, NSW)"
10467,3509,2018-01-24T02:28:20.000000Z,ga2018bqkqbr,153.0258,-30.6453,10.0,4.23,ML,4.31,Allen (2025),YARR,150.688,-33.617,396.7,50.0,sd_data/2018-01-24T02.24.AU.YARR.mseed,../inputs/wf_data/2018-01-24T02.24.AU.YARR.mseed,YARR,AU,00,SHE,2018-01-24 02:28:20,702.9999999999999,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,320280000.0,SHE,19.0,"AU.YARR (Yarramundi, Sydney, NSW)"
10472,3511,2018-01-24T02:28:20.000000Z,ga2018bqkqbr,153.0258,-30.6453,10.0,4.23,ML,4.31,Allen (2025),MABG,150.76,-34.072,435.8,50.0,sd_data/2018-01-24T02.24.AU.MABG.mseed,../inputs/wf_data/2018-01-24T02.24.AU.MABG.mseed,MABG,AU,00,SHE,2018-01-24 02:28:20,722.3333333333331,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,320280000.0,SHE,132.0,AU.MABG (Mount Annan Botanical Gardens)
10475,3512,2018-01-24T02:28:20.000000Z,ga2018bqkqbr,153.0258,-30.6453,10.0,4.23,ML,4.31,Allen (2025),OKDL,150.481,-34.071,449.2,50.0,sd_data/2018-01-24T02.24.AU.OKDL.mseed,../inputs/wf_data/2018-01-24T02.24.AU.OKDL.mseed,OKDL,AU,00,SHE,2018-01-24 02:28:20,779.9999999999999,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,319648000.0,SHE,508.0,"AU.OKDL (Oakdale, Sydney, NSW)"
10484,3514,2018-01-24T02:28:20.000000Z,ga2018bqkqbr,153.0258,-30.6453,10.0,4.23,ML,4.31,Allen (2025),WTPK,150.639,-34.222,455.8,50.0,sd_data/2018-01-24T02.24.AU.WTPK.mseed,../inputs/wf_data/2018-01-24T02.24.AU.WTPK.mseed,WTPK,AU,00,SHE,2018-01-24 02:28:20,837.8333333333333,proxy,AU,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,1.01,320280000.0,SHE,199.0,"AU.WTPK (Wilton Park, Sydney, NSW)"
10521,3527,2018-05-12T00:50:56.000000Z,ga2018jgnveu,139.3305,-28.7981,10.0,4.09,MLa,4.11,Allen (2025),AUJCS,138.61,-33.205,493.5,10.0,2018-05-12T00.46.S1.AUJCS.mseed,../inputs/wf_data/2018-05-12T00.46.S1.AUJCS.mseed,AUJCS,S1,,BHZ,2018-05-12 00:50:56,384.00000000000006,proxy,S1,dataless,dataless,dataless,BHZ,464.0,S1.AUJCS (Jamestown Community School)
10562,3541,2018-05-12T00:50:56.000000Z,ga2018jgnveu,139.3305,-28.7981,10.0,4.09,MLa,4.11,Allen (2025),AUMBR,139.286,-35.134,702.7,10.0,2018-05-12T00.46.S1.AUMBR.mseed,../inputs/wf_data/2018-05-12T00.46.S1.AUMBR.mseed,AUMBR,S1,,BHE,2018-05-12 00:50:56,446.0,proxy,S1,dataless,dataless,dataless,BHE,50.0,S1.AUMBR (Murray Bridge High School)
10659,3566,2018-06-20T02:54:32.154000Z,ga2018mahejo,122.4235687,-32.66796494,10.0,4.66,ML,4.68,Allen (2025),OOD,135.688,-27.7944,1385.1,200.0,HSD_2018/2018-06-20T02.48.00.AU.OOD.mseed,../inputs/wf_data/2018-06-20T02.48.00.AU.OOD.mseed,OOD,AU,00,HHE,2018-06-20 02:54:32,785.5000000000001,proxy,AU,../inputs/paz/cmg-3esp-120s.paz,0.01,3387420573.696,HHE,162.2,"AU.OOD (Oodnadatta, South Australia)"
10684,3576,2018-07-01T02:27:40.759000Z,ga2018mulipo,136.6786346,-33.6055603,10.0,3.72,ML,3.6,Allen (2025),AUCAS,135.721893,-34.263699,114.7,100.0,sa_data/2018-07-01T02.27.00.S1.AUCAS.mseed,../inputs/wf_data/2018-07-01T02.27.00.S1.AUCAS.mseed,AUCAS,S1,,HHE,2018-07-01 02:27:40,330.49999999999994,proxy,S1,dataless,dataless,dataless,HHE,72.0,S1.AUCAS (Cummins Area School)
10696,3579,2018-07-01T02:27:40.759000Z,ga2018mulipo,136.6786346,-33.6055603,10.0,3.72,ML,3.6,Allen (2025),AUJCS,138.609802,-33.2047,185.1,100.0,sa_data/2018-07-01T02.27.00.S1.AUJCS.mseed,../inputs/wf_data/2018-07-01T02.27.00.S1.AUJCS.mseed,AUJCS,S1,,HHE,2018-07-01 02:27:40,384.00000000000006,proxy,S1,dataless,dataless,dataless,HHE,464.0,S1.AUJCS (Jamestown Community School)
10706,3582,2018-07-01T02:27:40.759000Z,ga2018mulipo,136.6786346,-33.6055603,10.0,3.72,ML,3.6,Allen (2025),GHSS,138.6017,-34.9194,229.4,200.0,ea_data/2018-07-01T02.32.00.AU.GHSS.mseed,../inputs/wf_data/2018-07-01T02.32.00.AU.GHSS.mseed,GHSS,AU,00,HHE,2018-07-01 02:27:40,246.11111111111111,measured,AU,Missing!,Missing!,Missing!,HHE,42.0,"AU.GHSS (Government House JUMP, SA)"
10712,3583,2018-07-01T02:27:40.759000Z,ga2018mulipo,136.6786346,-33.6055603,10.0,3.72,ML,3.6,Allen (2025),AUMAR,138.635696,-34.891602,229.9,100.0,sa_data/2018-07-01T02.27.00.S1.AUMAR.mseed,../inputs/wf_data/2018-07-01T02.27.00.S1.AUMAR.mseed,AUMAR,S1,,HHE,2018-07-01 02:27:40,307.0,proxy,S1,dataless,dataless,dataless,HHE,153.0,S1.AUMAR (Marden Senior College)
10716,3585,2018-07-01T02:27:40.759000Z,ga2018mulipo,136.6786346,-33.6055603,10.0,3.72,ML,3.6,Allen (2025),YAPP,138.311905,-31.866301,246.2,40.0,sa_data/2018-07-01T02.27.00.AU.YAPP.mseed,../inputs/wf_data/2018-07-01T02.27.00.AU.YAPP.mseed,YAPP,AU,00,BHE,2018-07-01 02:27:40,678.25,proxy,AU,../inputs/paz/trillium-compact-120.paz,0.01,299115600.0,BHE,267.0,"AU.YAPP (Yappala Station, SA)"
