,Unnamed: 0,ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE,mseed_path,STA_ORIG,NET,LOC,CHA,event_origin,VS,VS_FLAG,REV_NET,PAZ_FILE,PAZ_CRN_FREQ,PAZ_CONSTANT,REV_CHA,STEL,Description
17501,5530,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),BRTS,138.531,-35.026,482.8,100.0,2021-06-24T18.28.DU.BRTS.mseed,../inputs/wf_data/2021-06-24T18.28.DU.BRTS.mseed,BRTS,DU,60,HHE,2021-06-24 18:30:26,694.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
17502,5530,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),BRTS,138.531,-35.026,482.8,100.0,2021-06-24T18.28.DU.BRTS.mseed,../inputs/wf_data/2021-06-24T18.28.DU.BRTS.mseed,BRTS,DU,60,HHN,2021-06-24 18:30:26,694.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
17503,5530,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),BRTS,138.531,-35.026,482.8,100.0,2021-06-24T18.28.DU.BRTS.mseed,../inputs/wf_data/2021-06-24T18.28.DU.BRTS.mseed,BRTS,DU,60,HHZ,2021-06-24 18:30:26,694.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
17504,5531,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),STR2,138.848,-35.287,489.8,100.0,2021-06-24T18.28.DU.STR2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.STR2.mseed,STR2,DU,60,HHE,2021-06-24 18:30:26,1003.4999999999999,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
17505,5531,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),STR2,138.848,-35.287,489.8,100.0,2021-06-24T18.28.DU.STR2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.STR2.mseed,STR2,DU,60,HHN,2021-06-24 18:30:26,1003.4999999999999,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
17506,5531,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),STR2,138.848,-35.287,489.8,100.0,2021-06-24T18.28.DU.STR2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.STR2.mseed,STR2,DU,60,HHZ,2021-06-24 18:30:26,1003.4999999999999,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
17507,5532,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),MRAT,137.626,-34.527,500.0,100.0,2021-06-24T18.28.DU.MRAT.mseed,../inputs/wf_data/2021-06-24T18.28.DU.MRAT.mseed,MRAT,DU,50,HHE,2021-06-24 18:30:26,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHE,,
17508,5532,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),MRAT,137.626,-34.527,500.0,100.0,2021-06-24T18.28.DU.MRAT.mseed,../inputs/wf_data/2021-06-24T18.28.DU.MRAT.mseed,MRAT,DU,50,HHN,2021-06-24 18:30:26,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHN,,
17509,5532,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),MRAT,137.626,-34.527,500.0,100.0,2021-06-24T18.28.DU.MRAT.mseed,../inputs/wf_data/2021-06-24T18.28.DU.MRAT.mseed,MRAT,DU,50,HHZ,2021-06-24 18:30:26,288.5,proxy,DU,../inputs/paz/cmg-40t-1s.paz,0.99,629145500.0,EHZ,,
17516,5534,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),TPSO,138.637,-35.489,519.0,100.0,2021-06-24T18.28.DU.TPSO.mseed,../inputs/wf_data/2021-06-24T18.28.DU.TPSO.mseed,TPSO,DU,60,HHE,2021-06-24 18:30:26,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHE,,
17517,5534,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),TPSO,138.637,-35.489,519.0,100.0,2021-06-24T18.28.DU.TPSO.mseed,../inputs/wf_data/2021-06-24T18.28.DU.TPSO.mseed,TPSO,DU,60,HHN,2021-06-24 18:30:26,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHN,,
17518,5534,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),TPSO,138.637,-35.489,519.0,100.0,2021-06-24T18.28.DU.TPSO.mseed,../inputs/wf_data/2021-06-24T18.28.DU.TPSO.mseed,TPSO,DU,60,HHZ,2021-06-24 18:30:26,1002.0,proxy,DU,../inputs/paz/sts2-g3.paz,20.96,1258291219.5,EHZ,,
17519,5535,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),CLV2,136.517,-33.682,535.9,100.0,2021-06-24T18.28.DU.CLV2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.CLV2.mseed,CLV2,DU,60,HHE,2021-06-24 18:30:26,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHE,,
17520,5535,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),CLV2,136.517,-33.682,535.9,100.0,2021-06-24T18.28.DU.CLV2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.CLV2.mseed,CLV2,DU,60,HHN,2021-06-24 18:30:26,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHN,,
17521,5535,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),CLV2,136.517,-33.682,535.9,100.0,2021-06-24T18.28.DU.CLV2.mseed,../inputs/wf_data/2021-06-24T18.28.DU.CLV2.mseed,CLV2,DU,60,HHZ,2021-06-24 18:30:26,1002.5,proxy,DU,../inputs/paz/mark-L4C-3D.paz,0.99,1207959570.72,EHZ,,
17525,5537,2021-06-24T18:30:26.389000Z,ga2021mivear,141.6354065,-31.5410347,10.0,3.58,ML,3.9,Allen (2025),WKA,140.322,-36.416,554.2,100.0,2021-06-24T18.28.DU.WKA.mseed,../inputs/wf_data/2021-06-24T18.28.DU.WKA.mseed,WKA,DU,60,HHZ,2021-06-24 18:30:26,347.99999999999994,proxy,DU,../inputs/paz/ss-1.paz,0.99,179516213.982,EHZ,,
