,STA,STLA,STLO,VS,VS_FLAG
2418,CMC,-30.7916,117.0964,423.7142857142858,measured
2419,BLDU,-30.6119,116.7091,829.0,proxy
2420,BLDU,-30.6119,116.7091,829.0,proxy
2421,BLDU,-30.6119,116.7091,829.0,proxy
2422,BLDU,-30.6119,116.7091,829.0,proxy
2423,BLDU,-30.6119,116.7091,829.0,proxy
2424,BLDU,-30.6119,116.7091,829.0,proxy
2425,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2426,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2427,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2428,MORW,-29.0683,116.0388,929.0,proxy
2429,MORW,-29.0683,116.0388,929.0,proxy
2430,MORW,-29.0683,116.0388,929.0,proxy
2431,NWAO,-32.9277,117.239,769.2222222222221,proxy
2432,NWAO,-32.9277,117.239,769.2222222222221,proxy
2433,NWAO,-32.9277,117.239,769.2222222222221,proxy
2434,KMBL,-31.3682,121.8906,739.0,proxy
2435,KMBL,-31.3682,121.8906,739.0,proxy
2436,KMBL,-31.3682,121.8906,739.0,proxy
2437,GIRL,-22.643,114.234,279.0,proxy
2438,FORT,-30.799,128.059,397.80000000000007,proxy
2439,FORT,-30.799,128.059,397.80000000000007,proxy
2440,FORT,-30.799,128.059,397.80000000000007,proxy
2441,MBWA,-21.159,119.731,555.4999999999999,proxy
2442,MBWA,-21.159,119.731,555.4999999999999,proxy
2443,MBWA,-21.159,119.731,555.4999999999999,proxy
2444,MBWA,-21.159,119.731,555.4999999999999,proxy
2445,MBWA,-21.159,119.731,555.4999999999999,proxy
2446,MBWA,-21.159,119.731,555.4999999999999,proxy
2447,MBWA,-21.159,119.731,555.4999999999999,proxy
2448,MBWA,-21.159,119.731,555.4999999999999,proxy
2449,MBWA,-21.159,119.731,555.4999999999999,proxy
2450,KNA,-15.75,128.767,639.5,proxy
2451,KNA,-15.75,128.767,639.5,proxy
2452,KNA,-15.75,128.767,639.5,proxy
2453,FR25,-31.367,138.721,762.5,proxy
2454,FR25,-31.367,138.721,762.5,proxy
2455,FR25,-31.367,138.721,762.5,proxy
2456,FR02,-31.508,138.402,760.4999999999999,proxy
2457,FR02,-31.508,138.402,760.4999999999999,proxy
2458,FR02,-31.508,138.402,760.4999999999999,proxy
2459,FR05,-31.963,138.869,786.5,proxy
2460,FR05,-31.963,138.869,786.5,proxy
2461,FR05,-31.963,138.869,786.5,proxy
2462,FR10,-32.538,138.41,747.5,proxy
2463,FR10,-32.538,138.41,747.5,proxy
2464,FR10,-32.538,138.41,747.5,proxy
2465,FR09,-32.483,137.933,1004.5,proxy
2466,FR09,-32.483,137.933,1004.5,proxy
2467,FR09,-32.483,137.933,1004.5,proxy
2468,FR18,-32.697,137.978,1003.0000000000001,proxy
2469,FR18,-32.697,137.978,1003.0000000000001,proxy
2470,FR18,-32.697,137.978,1003.0000000000001,proxy
2471,FR13,-33.125,138.568,1361.666666666667,measured
2472,FR13,-33.125,138.568,1361.666666666667,measured
2473,FR13,-33.125,138.568,1361.666666666667,measured
2474,STKA,-31.8769,141.5952,622.0,proxy
2475,STKA,-31.8769,141.5952,622.0,proxy
2476,STKA,-31.8769,141.5952,622.0,proxy
2477,STKA,-31.8769,141.5952,622.0,proxy
2478,FR14,-33.471,138.576,768.1666666666666,measured
2479,FR14,-33.471,138.576,768.1666666666666,measured
2480,FR14,-33.471,138.576,768.1666666666666,measured
2481,FR16,-33.779,138.919,762.5,proxy
2482,FR16,-33.779,138.919,762.5,proxy
2483,FR16,-33.779,138.919,762.5,proxy
2484,BBOO,-32.81,136.056,545.4999999999999,proxy
2485,BBOO,-32.81,136.056,545.4999999999999,proxy
2486,BBOO,-32.81,136.056,545.4999999999999,proxy
2487,CMSA,-31.539,145.6903,837.75,proxy
2488,QLP,-26.5837,144.2348,397.0,proxy
2489,FORT,-30.799,128.059,397.80000000000007,proxy
2490,FORT,-30.799,128.059,397.80000000000007,proxy
2491,FORT,-30.799,128.059,397.80000000000007,proxy
2492,CNB,-35.315,149.3633,975.8333333333331,proxy
2493,CNB,-35.315,149.3633,975.8333333333331,proxy
2494,CNB,-35.315,149.3633,975.8333333333331,proxy
2495,QIS,-20.5577,139.6052,737.5,proxy
2496,AS12,-23.666,133.904,667.0,proxy
2497,AS17,-23.665,133.992,769.5,proxy
2498,TL12,-27.634,135.597,709.5,proxy
2499,TL12,-27.634,135.597,709.5,proxy
2500,TL12,-27.634,135.597,709.5,proxy
2501,FORT,-30.799,128.059,397.80000000000007,proxy
2502,FORT,-30.799,128.059,397.80000000000007,proxy
2503,FORT,-30.799,128.059,397.80000000000007,proxy
2504,GA07,-31.518,136.513,692.9999999999999,proxy
2505,GA07,-31.518,136.513,692.9999999999999,proxy
2506,GA07,-31.518,136.513,692.9999999999999,proxy
2507,WB0,-19.77,134.394,534.5,proxy
2508,GA05,-31.669,137.014,287.0,proxy
2509,GA05,-31.669,137.014,287.0,proxy
2510,GA05,-31.669,137.014,287.0,proxy
2511,BBOO,-32.81,136.056,545.4999999999999,proxy
2512,BBOO,-32.81,136.056,545.4999999999999,proxy
2513,BBOO,-32.81,136.056,545.4999999999999,proxy
2514,GA08,-33.783,135.837,835.9999999999999,proxy
2515,GA08,-33.783,135.837,835.9999999999999,proxy
2516,GA08,-33.783,135.837,835.9999999999999,proxy
2517,TL17,-31.657,139.572,297.0,proxy
2518,TL17,-31.657,139.572,297.0,proxy
2519,QIS,-20.558,139.605,737.5,proxy
2520,TL14,-29.82,141.925,293.0,proxy
2521,TL14,-29.82,141.925,293.0,proxy
2522,TL14,-29.82,141.925,293.0,proxy
2523,QLP,-26.584,144.235,397.0,proxy
2524,MEEK,-26.638,118.614,522.0,proxy
2525,MEEK,-26.638,118.614,522.0,proxy
2526,MEEK,-26.638,118.614,522.0,proxy
2527,TL01,-18.001,141.635,293.0,proxy
2528,TL01,-18.001,141.635,293.0,proxy
2529,TL01,-18.001,141.635,293.0,proxy
2530,TL16,-31.417,144.902,290.0,proxy
2531,TL16,-31.417,144.902,290.0,proxy
2532,TL16,-31.417,144.902,290.0,proxy
2533,KLBR,-31.591,117.755,889.7499999999999,proxy
2534,KAKA,-12.711,132.44,740.4999999999999,proxy
2535,CMSA,-31.539,145.69,837.75,proxy
2536,ARPS,-36.77,141.838,735.5000000000001,proxy
2537,ARPS,-36.77,141.838,735.5000000000001,proxy
2538,ARPS,-36.77,141.838,735.5000000000001,proxy
2539,MORW,-29.068,116.039,929.0,proxy
2540,MORW,-29.068,116.039,929.0,proxy
2541,MORW,-29.068,116.039,929.0,proxy
2542,MTSU,-18.148,144.319,529.3333333333333,proxy
2543,MTSU,-18.148,144.319,529.3333333333333,proxy
2544,MTSU,-18.148,144.319,529.3333333333333,proxy
2545,RKGY,-34.609,116.977,649.1111111111111,proxy
2546,KOO1,-30.65,117.76,800.4999999999999,proxy
2547,KOO1,-30.65,117.76,800.4999999999999,proxy
2548,KOO1,-30.65,117.76,800.4999999999999,proxy
2549,KOO2,-30.51,116.999,635.0,proxy
2550,KOO2,-30.51,116.999,635.0,proxy
2551,KOO2,-30.51,116.999,635.0,proxy
2552,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2553,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2554,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2555,NWAO,-32.9277,117.239,769.2222222222221,proxy
2556,NWAO,-32.9277,117.239,769.2222222222221,proxy
2557,NWAO,-32.9277,117.239,769.2222222222221,proxy
2558,MEEK,-26.638,118.614,522.0,proxy
2559,MEEK,-26.638,118.614,522.0,proxy
2560,MEEK,-26.638,118.614,522.0,proxy
2561,MBWA,-21.159,119.731,555.4999999999999,proxy
2562,MBWA,-21.159,119.731,555.4999999999999,proxy
2563,MBWA,-21.159,119.731,555.4999999999999,proxy
2564,MBWA,-21.159,119.731,555.4999999999999,proxy
2565,MBWA,-21.159,119.731,555.4999999999999,proxy
2566,MBWA,-21.159,119.731,555.4999999999999,proxy
2567,MBWA,-21.159,119.731,555.4999999999999,proxy
2568,MBWA,-21.159,119.731,555.4999999999999,proxy
2569,MBWA,-21.159,119.731,555.4999999999999,proxy
2570,MBWA,-21.159,119.731,555.4999999999999,proxy
2571,MBWA,-21.159,119.731,555.4999999999999,proxy
2572,MBWA,-21.159,119.731,555.4999999999999,proxy
2573,GIRL,-22.643,114.234,279.0,proxy
2574,MEEK,-26.638,118.614,522.0,proxy
2575,MEEK,-26.638,118.614,522.0,proxy
2576,MEEK,-26.638,118.614,522.0,proxy
2577,MORW,-29.068,116.039,929.0,proxy
2578,MORW,-29.068,116.039,929.0,proxy
2579,MORW,-29.068,116.039,929.0,proxy
2580,KNA,-15.75,128.767,639.5,proxy
2581,KLBR,-31.591,117.755,889.7499999999999,proxy
2582,KLBR,-31.591,117.755,889.7499999999999,proxy
2583,KLBR,-31.591,117.755,889.7499999999999,proxy
2584,RKGY,-34.609,116.977,649.1111111111111,proxy
2585,BLDU,-30.6119,116.7091,829.0,proxy
2586,BLDU,-30.6119,116.7091,829.0,proxy
2587,BLDU,-30.6119,116.7091,829.0,proxy
2588,BLDU,-30.6119,116.7091,829.0,proxy
2589,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2590,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2591,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2592,MUN,-31.978,116.208,665.2857142857144,proxy
2593,MORW,-29.0683,116.0388,929.0,proxy
2594,MORW,-29.0683,116.0388,929.0,proxy
2595,MORW,-29.0683,116.0388,929.0,proxy
2596,NWAO,-32.9277,117.239,769.2222222222221,proxy
2597,NWAO,-32.9277,117.239,769.2222222222221,proxy
2598,NWAO,-32.9277,117.239,769.2222222222221,proxy
2599,RKGY,-34.609,116.977,649.1111111111111,proxy
2600,MEEK,-26.638,118.614,522.0,proxy
2601,MEEK,-26.638,118.614,522.0,proxy
2602,MEEK,-26.638,118.614,522.0,proxy
2603,KMBL,-31.3682,121.8906,739.0,proxy
2604,KMBL,-31.3682,121.8906,739.0,proxy
2605,KMBL,-31.3682,121.8906,739.0,proxy
2606,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2607,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2608,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2609,MORW,-29.0683,116.0388,929.0,proxy
2610,MORW,-29.0683,116.0388,929.0,proxy
2611,MORW,-29.0683,116.0388,929.0,proxy
2612,MUN,-31.978,116.208,665.2857142857144,proxy
2613,MUN,-31.978,116.208,665.2857142857144,proxy
2614,MUN,-31.978,116.208,665.2857142857144,proxy
2615,NWAO,-32.9277,117.239,769.2222222222221,proxy
2616,NWAO,-32.9277,117.239,769.2222222222221,proxy
2617,NWAO,-32.9277,117.239,769.2222222222221,proxy
2618,MEEK,-26.638,118.614,522.0,proxy
2619,MEEK,-26.638,118.614,522.0,proxy
2620,MEEK,-26.638,118.614,522.0,proxy
2621,KMBL,-31.3682,121.8906,739.0,proxy
2622,KMBL,-31.3682,121.8906,739.0,proxy
2623,KMBL,-31.3682,121.8906,739.0,proxy
2624,RKGY,-34.6094,116.9773,649.1111111111111,proxy
2625,FORT,-30.799,128.059,397.80000000000007,proxy
2626,FORT,-30.799,128.059,397.80000000000007,proxy
2627,FORT,-30.799,128.059,397.80000000000007,proxy
2628,FORT,-30.799,128.059,397.80000000000007,proxy
2629,FR03,-31.61754,138.88334,770.4999999999999,proxy
2630,FR03,-31.61754,138.88334,770.4999999999999,proxy
2631,FR03,-31.61754,138.88334,770.4999999999999,proxy
2632,FR27,-31.523,138.623,867.9999999999999,proxy
2633,FR27,-31.523,138.623,867.9999999999999,proxy
2634,FR27,-31.523,138.623,867.9999999999999,proxy
2635,TL17,-31.657,139.572,297.0,proxy
2636,TL17,-31.657,139.572,297.0,proxy
2637,TL17,-31.657,139.572,297.0,proxy
2638,FR26,-31.672,138.677,568.0,proxy
2639,FR26,-31.672,138.677,568.0,proxy
2640,FR26,-31.672,138.677,568.0,proxy
2641,FR05,-31.963,138.869,786.5,proxy
2642,FR05,-31.963,138.869,786.5,proxy
2643,FR05,-31.963,138.869,786.5,proxy
2644,TL18,-32.511,138.883,790.4999999999999,proxy
2645,TL18,-32.511,138.883,790.4999999999999,proxy
2646,TL18,-32.511,138.883,790.4999999999999,proxy
2647,FR10,-32.538,138.41,747.5,proxy
2648,FR10,-32.538,138.41,747.5,proxy
2649,FR10,-32.538,138.41,747.5,proxy
2650,FR09,-32.48257,137.93256,1004.5,proxy
2651,FR09,-32.48257,137.93256,1004.5,proxy
2652,FR09,-32.48257,137.93256,1004.5,proxy
2653,FR18,-32.697,137.978,1003.0000000000001,proxy
2654,FR18,-32.697,137.978,1003.0000000000001,proxy
2655,FR18,-32.697,137.978,1003.0000000000001,proxy
2656,FR13,-33.12493,138.56831,1361.666666666667,measured
2657,FR13,-33.12493,138.56831,1361.666666666667,measured
2658,FR13,-33.12493,138.56831,1361.666666666667,measured
2659,STKA,-31.8769,141.5952,622.0,proxy
2660,TL14,-29.82,141.925,293.0,proxy
2661,TL14,-29.82,141.925,293.0,proxy
2662,TL14,-29.82,141.925,293.0,proxy
2663,FR16,-33.77925,138.91892,762.5,proxy
2664,FR16,-33.77925,138.91892,762.5,proxy
2665,FR16,-33.77925,138.91892,762.5,proxy
2666,TL12,-27.634,135.597,709.5,proxy
2667,TL12,-27.634,135.597,709.5,proxy
2668,TL12,-27.634,135.597,709.5,proxy
2669,CMSA,-31.539,145.6903,837.75,proxy
2670,ARPS,-36.7699,141.8383,735.5000000000001,proxy
2671,ARPS,-36.7699,141.8383,735.5000000000001,proxy
2672,ARPS,-36.7699,141.8383,735.5000000000001,proxy
2673,QLP,-26.5837,144.2348,397.0,proxy
2674,TOO,-37.5717,145.49,1003.2500000000001,measured
2675,TOO,-37.5717,145.49,1003.2500000000001,measured
2676,TOO,-37.5717,145.49,1003.2500000000001,measured
2677,TOO,-37.5717,145.49,1003.2500000000001,measured
2678,YNG,-34.298,148.3963,901.5,proxy
2679,YNG,-34.298,148.3963,901.5,proxy
2680,YNG,-34.298,148.3963,901.5,proxy
2681,YNG,-34.298,148.3963,901.5,proxy
2682,AS17,-23.665,133.992,769.5,proxy
2683,AS12,-23.666,133.904,667.0,proxy
2684,CAN,-35.32,148.998,809.5,proxy
2685,CAN,-35.32,148.998,809.5,proxy
2686,CAN,-35.32,148.998,809.5,proxy
2687,FORT,-30.799,128.059,397.80000000000007,proxy
2688,FORT,-30.799,128.059,397.80000000000007,proxy
2689,FORT,-30.799,128.059,397.80000000000007,proxy
2690,MILA,-37.0547,149.155,486.9999999999999,proxy
2691,MILA,-37.0547,149.155,486.9999999999999,proxy
2692,MILA,-37.0547,149.155,486.9999999999999,proxy
2693,MGCD,-33.2076,151.1075,954.0,measured
2694,MGCD,-33.2076,151.1075,954.0,measured
2695,MGCD,-33.2076,151.1075,954.0,measured
2696,WB0,-19.76969,134.39431,534.5,proxy
2697,WB0,-19.76969,134.39431,534.5,proxy
2698,CTA,-20.0883,146.255,932.2499999999999,proxy
2699,CTA,-20.0883,146.255,932.2499999999999,proxy
2700,CTA,-20.0883,146.255,932.2499999999999,proxy
2701,CTA,-20.0883,146.255,932.2499999999999,proxy
2702,CTAO,-20.088,146.255,827.0,proxy
2703,CTAO,-20.088,146.255,827.0,proxy
2704,CTAO,-20.088,146.255,827.0,proxy
2705,TL02,-18.927,144.478,542.0,proxy
2706,MTSU,-18.148,144.319,529.3333333333333,proxy
2707,MTSU,-18.148,144.319,529.3333333333333,proxy
2708,MTSU,-18.148,144.319,529.3333333333333,proxy
2709,KMBL,-31.368,121.891,739.0,proxy
2710,KMBL,-31.368,121.891,739.0,proxy
2711,KMBL,-31.368,121.891,739.0,proxy
2712,KNA,-15.75,128.767,639.5,proxy
2713,KNA,-15.75,128.767,639.5,proxy
2714,KNA,-15.75,128.767,639.5,proxy
2715,KLBR,-31.591,117.755,889.7499999999999,proxy
2716,KLBR,-31.591,117.755,889.7499999999999,proxy
2717,KLBR,-31.591,117.755,889.7499999999999,proxy
2718,MEEK,-26.638,118.614,522.0,proxy
2719,MEEK,-26.638,118.614,522.0,proxy
2720,MEEK,-26.638,118.614,522.0,proxy
2721,KAKA,-12.711,132.44,740.4999999999999,proxy
2722,MBWA,-21.159,119.731,555.4999999999999,proxy
2723,MORW,-29.068,116.039,929.0,proxy
2724,MORW,-29.068,116.039,929.0,proxy
2725,MORW,-29.068,116.039,929.0,proxy
2726,MBWA,-21.159,119.731,555.4999999999999,proxy
2727,MBWA,-21.159,119.731,555.4999999999999,proxy
2728,MBWA,-21.159,119.731,555.4999999999999,proxy
2729,MBWA,-21.159,119.731,555.4999999999999,proxy
2730,MBWA,-21.159,119.731,555.4999999999999,proxy
2731,MBWA,-21.159,119.731,555.4999999999999,proxy
2732,MBWA,-21.159,119.731,555.4999999999999,proxy
2733,MBWA,-21.159,119.731,555.4999999999999,proxy
2734,MBWA,-21.159,119.731,555.4999999999999,proxy
2735,MBWA,-21.159,119.731,555.4999999999999,proxy
2736,MBWA,-21.159,119.731,555.4999999999999,proxy
2737,MBWA,-21.159,119.731,555.4999999999999,proxy
2738,GIRL,-22.643,114.234,279.0,proxy
2739,FITZ,-18.102,125.639,290.5,proxy
2740,FITZ,-18.102,125.639,290.5,proxy
2741,FITZ,-18.102,125.639,290.5,proxy
2742,MEEK,-26.638,118.614,522.0,proxy
2743,MEEK,-26.638,118.614,522.0,proxy
2744,MEEK,-26.638,118.614,522.0,proxy
2745,MORW,-29.068,116.039,929.0,proxy
2746,MORW,-29.068,116.039,929.0,proxy
2747,MORW,-29.068,116.039,929.0,proxy
2748,KMBL,-31.368,121.891,739.0,proxy
2749,KMBL,-31.368,121.891,739.0,proxy
2750,KMBL,-31.368,121.891,739.0,proxy
2751,KLBR,-31.591,117.755,889.7499999999999,proxy
2752,KLBR,-31.591,117.755,889.7499999999999,proxy
2753,KLBR,-31.591,117.755,889.7499999999999,proxy
2754,AS12,-23.666,133.904,667.0,proxy
2755,AS17,-23.665,133.992,769.5,proxy
2756,RKGY,-34.609,116.977,649.1111111111111,proxy
2757,BLDU,-30.6119,116.7091,829.0,proxy
2758,BLDU,-30.6119,116.7091,829.0,proxy
2759,BLDU,-30.6119,116.7091,829.0,proxy
2760,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2761,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2762,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2763,MORW,-29.0683,116.0388,929.0,proxy
2764,MORW,-29.0683,116.0388,929.0,proxy
2765,MORW,-29.0683,116.0388,929.0,proxy
2766,NWAO,-32.9277,117.239,769.2222222222221,proxy
2767,NWAO,-32.9277,117.239,769.2222222222221,proxy
2768,NWAO,-32.9277,117.239,769.2222222222221,proxy
2769,RKGY,-34.6094,116.9773,649.1111111111111,proxy
2770,KMBL,-31.3682,121.8906,739.0,proxy
2771,KMBL,-31.3682,121.8906,739.0,proxy
2772,KMBL,-31.3682,121.8906,739.0,proxy
2773,MEEK,-26.638,118.614,522.0,proxy
2774,MEEK,-26.638,118.614,522.0,proxy
2775,MEEK,-26.638,118.614,522.0,proxy
2776,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2777,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2778,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2779,MORW,-29.0683,116.0388,929.0,proxy
2780,MORW,-29.0683,116.0388,929.0,proxy
2781,MORW,-29.0683,116.0388,929.0,proxy
2782,NWAO,-32.9277,117.239,769.2222222222221,proxy
2783,NWAO,-32.9277,117.239,769.2222222222221,proxy
2784,NWAO,-32.9277,117.239,769.2222222222221,proxy
2785,RKGY,-34.6094,116.9773,649.1111111111111,proxy
2786,MEEK,-26.638,118.614,522.0,proxy
2787,MEEK,-26.638,118.614,522.0,proxy
2788,MEEK,-26.638,118.614,522.0,proxy
2789,KMBL,-31.3682,121.8906,739.0,proxy
2790,KMBL,-31.3682,121.8906,739.0,proxy
2791,KMBL,-31.3682,121.8906,739.0,proxy
2792,WRAB,-19.934,134.36,551.5,proxy
2793,WRAB,-19.934,134.36,551.5,proxy
2794,WRAB,-19.934,134.36,551.5,proxy
2795,WRAB,-19.934,134.36,551.5,proxy
2796,WRAB,-19.934,134.36,551.5,proxy
2797,WRAB,-19.934,134.36,551.5,proxy
2798,AS31,-23.666,133.904,689.5,proxy
2799,QIS,-20.558,139.605,737.5,proxy
2800,KNA,-15.75,128.767,639.5,proxy
2801,KNA,-15.75,128.767,639.5,proxy
2802,KNA,-15.75,128.767,639.5,proxy
2803,KAKA,-12.711,132.44,740.4999999999999,proxy
2804,TL12,-27.634,135.597,709.5,proxy
2805,TL12,-27.634,135.597,709.5,proxy
2806,TL12,-27.634,135.597,709.5,proxy
2807,FITZ,-18.102,125.639,290.5,proxy
2808,FITZ,-18.102,125.639,290.5,proxy
2809,FITZ,-18.102,125.639,290.5,proxy
2810,MTSU,-18.148,144.319,529.3333333333333,proxy
2811,MTSU,-18.148,144.319,529.3333333333333,proxy
2812,MTSU,-18.148,144.319,529.3333333333333,proxy
2813,TL13,-29.727,137.883,755.9999999999999,proxy
2814,TL13,-29.727,137.883,755.9999999999999,proxy
2815,TL13,-29.727,137.883,755.9999999999999,proxy
2816,CTA,-20.088,146.255,932.2499999999999,proxy
2817,CTA,-20.088,146.255,932.2499999999999,proxy
2818,CTA,-20.088,146.255,932.2499999999999,proxy
2819,CTAO,-20.088,146.255,827.0,proxy
2820,CTAO,-20.088,146.255,827.0,proxy
2821,CTAO,-20.088,146.255,827.0,proxy
2822,QLP,-26.584,144.235,397.0,proxy
2823,FORT,-30.799,128.059,397.80000000000007,proxy
2824,FORT,-30.799,128.059,397.80000000000007,proxy
2825,FORT,-30.799,128.059,397.80000000000007,proxy
2826,CMSA,-31.539,145.69,837.75,proxy
2827,CMSA,-31.539,145.69,837.75,proxy
2828,CMSA,-31.539,145.69,837.75,proxy
2829,MEEK,-26.638,118.614,522.0,proxy
2830,MEEK,-26.638,118.614,522.0,proxy
2831,MEEK,-26.638,118.614,522.0,proxy
2832,KLBR,-31.591,117.755,889.7499999999999,proxy
2833,KLBR,-31.591,117.755,889.7499999999999,proxy
2834,KLBR,-31.591,117.755,889.7499999999999,proxy
2835,MORW,-29.068,116.039,929.0,proxy
2836,MORW,-29.068,116.039,929.0,proxy
2837,MORW,-29.068,116.039,929.0,proxy
2838,KOO1,-30.65,117.76,800.4999999999999,proxy
2839,KOO1,-30.65,117.76,800.4999999999999,proxy
2840,KOO1,-30.65,117.76,800.4999999999999,proxy
2841,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2842,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2843,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2844,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2845,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2846,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2847,NWAO,-32.9277,117.239,769.2222222222221,proxy
2848,NWAO,-32.9277,117.239,769.2222222222221,proxy
2849,NWAO,-32.9277,117.239,769.2222222222221,proxy
2850,MEEK,-26.638,118.614,522.0,proxy
2851,MEEK,-26.638,118.614,522.0,proxy
2852,MEEK,-26.638,118.614,522.0,proxy
2853,KMBL,-31.3682,121.8906,739.0,proxy
2854,KMBL,-31.3682,121.8906,739.0,proxy
2855,KMBL,-31.3682,121.8906,739.0,proxy
2856,RKGY,-34.6094,116.9773,649.1111111111111,proxy
2857,KOO1,-30.65,117.76,800.4999999999999,proxy
2858,KOO1,-30.65,117.76,800.4999999999999,proxy
2859,KOO1,-30.65,117.76,800.4999999999999,proxy
2860,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2861,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2862,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2863,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2864,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2865,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2866,NWAO,-32.9277,117.239,769.2222222222221,proxy
2867,NWAO,-32.9277,117.239,769.2222222222221,proxy
2868,NWAO,-32.9277,117.239,769.2222222222221,proxy
2869,MEEK,-26.638,118.614,522.0,proxy
2870,MEEK,-26.638,118.614,522.0,proxy
2871,MEEK,-26.638,118.614,522.0,proxy
2872,KMBL,-31.3682,121.8906,739.0,proxy
2873,KMBL,-31.3682,121.8906,739.0,proxy
2874,KMBL,-31.3682,121.8906,739.0,proxy
2875,RKGY,-34.6094,116.9773,649.1111111111111,proxy
2876,BLDU,-30.6119,116.7091,829.0,proxy
2877,BLDU,-30.6119,116.7091,829.0,proxy
2878,BLDU,-30.6119,116.7091,829.0,proxy
2879,KOO1,-30.65,117.76,800.4999999999999,proxy
2880,KOO1,-30.65,117.76,800.4999999999999,proxy
2881,KOO1,-30.65,117.76,800.4999999999999,proxy
2882,MORW,-29.0683,116.0388,929.0,proxy
2883,MORW,-29.0683,116.0388,929.0,proxy
2884,MORW,-29.0683,116.0388,929.0,proxy
2885,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2886,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2887,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2888,KLBR,-31.5915,117.7546,889.7499999999999,proxy
2889,KLBR,-31.5915,117.7546,889.7499999999999,proxy
