,PAZ_FILE,SAMPLING_RATE,PAZ_CRN_FREQ,REV_CHA
20085,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20086,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20087,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20088,../inputs/paz/cmg-5t.paz,200.0,0.0,HNE
20089,../inputs/paz/cmg-5t.paz,200.0,0.0,HNN
20090,../inputs/paz/cmg-5t.paz,200.0,0.0,HNZ
20091,../inputs/paz/ss-1.paz,100.0,0.99,EHZ
20092,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20093,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20094,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20095,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20096,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20097,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20098,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHN
20099,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHE
20100,../inputs/paz/lennartz-LE-3D.paz,200.0,1.0,EHZ
20101,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20102,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20103,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20104,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20105,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHE
20106,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHN
20107,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHZ
20108,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20109,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20110,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHE
20111,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHN
20112,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
20116,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20117,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20118,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20119,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20120,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20121,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20122,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20123,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20124,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20125,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20126,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20127,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20128,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20129,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20130,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20131,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
20132,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
20133,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
20137,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
20138,../inputs/paz/cmg-5t.paz,100.0,0.0,HNE
20139,../inputs/paz/cmg-5t.paz,100.0,0.0,HNN
20140,../inputs/paz/cmg-5t.paz,100.0,0.0,HNZ
20141,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHE
20142,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHN
20143,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
20144,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHE
20145,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHN
20146,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHZ
20147,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20148,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20149,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20156,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
20157,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
20158,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
20159,../inputs/paz/mark-L4C-3D.paz,100.0,0.99,EHZ
20160,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20161,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20162,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20163,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
20164,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
20165,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
20166,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHE
20167,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHN
20168,../inputs/paz/cmg-3esp-120s.paz,40.0,0.01,BHZ
20169,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20170,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20171,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20172,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20173,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20174,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20175,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20176,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20177,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20178,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20179,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20180,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20182,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
20183,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
20184,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
20185,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHE
20186,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHN
20187,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHZ
20188,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20189,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20190,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20197,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20198,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20199,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20200,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20201,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20202,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20203,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20204,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20205,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20206,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20207,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20208,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20224,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
20225,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
20226,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
20230,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHE
20231,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHN
20232,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHZ
20233,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20234,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20235,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20236,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20237,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20238,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20239,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHE
20240,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHN
20241,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHZ
20257,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHE
20258,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHN
20259,../inputs/paz/cmg-3t-100s.paz,40.0,0.01,BHZ
20263,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHE
20264,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHN
20265,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHZ
20299,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHE
20300,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHN
20301,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHZ
20302,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHE
20303,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHN
20304,../inputs/paz/trillium-horizon-120.paz,200.0,0.02,HHZ
20314,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
20315,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
20316,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
20329,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
20330,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
20331,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
20332,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20333,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20334,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20335,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20336,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20337,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20347,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHE
20348,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHN
20349,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHZ
20353,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20354,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20355,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20356,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20357,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20358,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20359,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20360,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20361,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20362,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20363,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20364,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20365,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20366,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20367,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20368,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20369,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20370,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20371,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20372,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20373,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20374,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20375,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20376,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20377,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20378,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20379,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20380,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20381,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20382,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20385,../inputs/paz/cmg-3t-b.paz,40.0,0.07,BHZ
20386,../inputs/paz/sts2-g3.paz,40.0,0.01,BHE
20387,../inputs/paz/sts2-g3.paz,40.0,0.01,BHN
20388,../inputs/paz/sts2-g3.paz,40.0,0.01,BHZ
20390,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHE
20391,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHN
20392,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,40.0,1.01,SHZ
20399,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20400,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20401,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20403,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHE
20404,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHN
20405,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,20.0,1.01,SHZ
20406,../inputs/paz/trillium-compact-120_obs.paz,40.0,0.01,BHE
20407,../inputs/paz/trillium-compact-120_obs.paz,40.0,0.01,BHN
20408,../inputs/paz/trillium-compact-120_obs.paz,40.0,0.01,BHZ
20415,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20416,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20417,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20418,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20419,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20420,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20421,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20422,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20423,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20424,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20425,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20426,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20427,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20428,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20429,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20430,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20431,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20432,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20439,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHE
20440,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHN
20441,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHZ
20442,../inputs/paz/geotech-ks-54000.paz,40.0,0.02,BHE
20443,../inputs/paz/geotech-ks-54000.paz,40.0,0.02,BHN
20444,../inputs/paz/geotech-ks-54000.paz,40.0,0.02,BHZ
20445,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
20446,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
20447,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
20448,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHE
20449,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHN
20450,../inputs/paz/cmg-40t-1s.paz,40.0,0.99,SHZ
20451,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20452,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20453,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20454,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHE
20455,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHN
20456,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHZ
20457,../inputs/paz/cmg-5t.paz,200.0,0.0,HNE
20458,../inputs/paz/cmg-5t.paz,200.0,0.0,HNN
20459,../inputs/paz/cmg-5t.paz,200.0,0.0,HNZ
20460,../inputs/paz/cmg-3t-100s.paz,200.0,0.01,HHE
20461,../inputs/paz/cmg-3t-100s.paz,200.0,0.01,HHN
20462,../inputs/paz/cmg-3t-100s.paz,200.0,0.01,HHZ
20463,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
20464,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
20465,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
20466,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20467,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20468,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20469,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20470,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20471,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20472,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHE
20473,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHN
20474,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHZ
20475,../inputs/paz/cmg-5t.paz,200.0,0.0,HNE
20476,../inputs/paz/cmg-5t.paz,200.0,0.0,HNN
20477,../inputs/paz/cmg-5t.paz,200.0,0.0,HNZ
20478,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20479,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20480,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20481,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20482,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20483,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20484,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHE
20485,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHN
20486,../inputs/paz/cmg-3t-120s.paz,200.0,0.01,HHZ
20487,../inputs/paz/cmg-5t.paz,200.0,0.0,HNE
20488,../inputs/paz/cmg-5t.paz,200.0,0.0,HNN
20489,../inputs/paz/cmg-5t.paz,200.0,0.0,HNZ
20490,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20491,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20492,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20493,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20494,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20495,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20496,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20497,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20498,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20499,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20500,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20501,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20508,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20509,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20510,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20511,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20512,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20513,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20514,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20515,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20516,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20517,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20518,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20519,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20520,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
20521,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
20522,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
20523,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
20524,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
20525,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
20547,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20548,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20549,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20550,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20551,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20552,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20553,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20554,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20555,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20562,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHE
20563,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHN
20564,../inputs/paz/cmg-3t-120s.paz,40.0,0.01,BHZ
20565,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20566,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20567,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20568,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20569,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20570,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20571,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20572,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20573,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20574,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20575,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20576,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20577,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20578,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20579,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20580,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20581,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20582,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20583,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20584,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20585,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20586,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20587,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20588,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20589,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20590,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20591,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20592,../inputs/paz/colt-60s.paz,200.0,0.02,HHE
20593,../inputs/paz/colt-60s.paz,200.0,0.02,HHN
20594,../inputs/paz/colt-60s.paz,200.0,0.02,HHZ
20595,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHE
20596,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHN
20597,../inputs/paz/trillium-compact-120.paz,250.0,0.01,CHZ
20598,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20599,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20600,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20601,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHE
20602,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHN
20603,../inputs/paz/trillium-compact-120.paz,200.0,0.01,HHZ
20610,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
20611,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
20612,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
20613,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNE
20614,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNN
20615,../inputs/paz/geotech-pa23.paz,200.0,0.0,HNZ
20616,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHE
20617,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHN
20618,../inputs/paz/cmg-3esp-120s.paz,200.0,0.01,HHZ
20619,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20620,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20621,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20622,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHE
20623,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHN
20624,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHZ
20625,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHE
20626,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHN
20627,../inputs/paz/trillium-horizon-120.paz,40.0,0.01,BHZ
20628,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHE
20629,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHN
20630,../inputs/paz/trillium-compact-120.paz,40.0,0.01,BHZ
20631,../inputs/paz/trillium-compact-120_obs.paz,200.0,0.01,HHE
20632,../inputs/paz/trillium-compact-120_obs.paz,200.0,0.01,HHN
20633,../inputs/paz/trillium-compact-120_obs.paz,200.0,0.01,HHZ
20634,../inputs/paz/titan-4g.paz,200.0,0.0,HNE
20635,../inputs/paz/titan-4g.paz,200.0,0.0,HNN
20636,../inputs/paz/titan-4g.paz,200.0,0.0,HNZ
20637,../inputs/paz/sts2-g3.paz,200.0,31.77,EHE
20638,../inputs/paz/sts2-g3.paz,200.0,31.77,EHN
20639,../inputs/paz/sts2-g3.paz,200.0,31.77,EHZ
20643,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20644,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20645,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20646,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHE
20647,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHN
20648,../inputs/paz/trillium-compact-120-ph.paz,40.0,0.01,BHZ
20649,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHE
20650,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHN
20651,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHZ
20652,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20653,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20654,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
20655,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHE
20656,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHN
20657,../inputs/paz/lennartz-LE-3Dlite-mkII.paz,200.0,1.01,EHZ
20658,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNE
20659,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNN
20660,../inputs/paz/refraction_tech-131.paz,200.0,0.0,HNZ
